ID,education,marital_status,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,age,household_members,total_amount,total_purchase,median_amount_purchase,total_cmp,total_%_cmp,segmento
2807,Graduation,Married,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,46,3,1001,27,37.074074074074076,0,0.0,1
9167,Graduation,Married,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,59,3,976,26,37.53846153846154,0,0.0,1
3403,PhD,Together,78952.0,0,1,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,57,3,2092,21,99.61904761904762,0,0.0,1
6271,PhD,Married,50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,63,3,63,6,10.5,0,0.0,0
10057,Graduation,Single,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,64,1,1331,22,60.5,0,0.0,1
8148,Master,Together,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,59,4,859,33,26.03030303030303,0,0.0,1
3690,Master,Married,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,29,2,2091,22,95.04545454545455,1,0.16666666666666666,1
4452,Graduation,Single,50388.0,0,1,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,1,58,2,372,17,21.88235294117647,2,0.3333333333333333,0
3389,Graduation,Married,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,45,3,1533,34,45.088235294117645,0,0.0,1
4055,Basic,Single,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,23,2,64,8,8.0,0,0.0,0
295,Graduation,Single,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,26,1,1157,22,52.59090909090909,0,0.0,1
3896,Graduation,Married,27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,31,3,37,5,7.4,0,0.0,0
5029,Graduation,Married,18100.0,0,0,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,69,2,14,4,3.5,0,0.0,0
7960,2n Cycle,Together,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,53,2,1382,26,53.15384615384615,1,0.16666666666666666,1
1362,Graduation,Single,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,43,1,449,14,32.07142857142857,0,0.0,0
3321,PhD,Together,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,48,4,542,20,27.1,0,0.0,0
10128,Graduation,Together,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,57,3,907,27,33.592592592592595,0,0.0,1
7610,Graduation,Together,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,32,3,460,19,24.210526315789473,0,0.0,0
273,Master,Married,36138.0,1,1,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,0,45,4,151,13,11.615384615384615,1,0.16666666666666666,0
10652,Master,Together,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,58,2,1169,17,68.76470588235294,0,0.0,1
4964,PhD,Together,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,57,2,1158,18,64.33333333333333,0,0.0,1
1829,PhD,Divorced,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,54,2,1232,21,58.666666666666664,1,0.16666666666666666,1
9381,Graduation,Married,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,37,4,606,23,26.347826086956523,0,0.0,0
9743,Graduation,Married,76998.0,0,1,85,1388,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,60,3,1849,29,63.758620689655174,1,0.16666666666666666,1
4832,Graduation,Married,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,36,3,101,8,12.625,0,0.0,0
1497,Graduation,Single,47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,63,2,407,16,25.4375,0,0.0,0
999,Graduation,Single,86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,24,1,730,25,29.2,2,0.3333333333333333,1
4580,Graduation,Married,75759.0,0,0,46,1388,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,46,2,2480,26,95.38461538461539,3,0.5,1
2002,Graduation,Divorced,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,57,1,1870,17,110.0,0,0.0,1
1921,PhD,Married,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,48,5,71,7,10.142857142857142,0,0.0,0
6119,PhD,Single,36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,52,3,17,4,4.25,0,0.0,0
4179,Graduation,Together,24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,56,2,55,6,9.166666666666666,0,0.0,0
9292,Graduation,Married,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,63,2,1382,23,60.08695652173913,0,0.0,1
2295,PhD,Married,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,61,3,825,22,37.5,0,0.0,1
9974,Graduation,Married,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,41,3,70,7,10.0,0,0.0,0
5987,2n Cycle,Together,10404.0,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,26,3,43,7,6.142857142857143,0,0.0,0
6421,Graduation,Together,88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,54,2,2116,21,100.76190476190476,1,0.16666666666666666,1
7426,2n Cycle,Married,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,44,4,198,12,16.5,0,0.0,0
3033,Master,Together,38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,52,2,318,11,28.90909090909091,0,0.0,0
4329,PhD,Married,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,31,3,16,6,2.6666666666666665,0,0.0,0
6387,PhD,Together,52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,39,4,77,9,8.555555555555555,1,0.16666666666666666,0
4405,Master,Married,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,59,4,789,23,34.30434782608695,0,0.0,1
0,Graduation,Married,70951.0,0,0,66,239,10,554,240,87,54,1,3,4,9,1,0,0,0,0,0,0,0,30,2,1184,17,69.6470588235294,0,0.0,1
7788,PhD,Married,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,32,3,10,4,2.5,0,0.0,0
5835,PhD,Divorced,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,39,2,65,9,7.222222222222222,0,0.0,0
6652,Graduation,Married,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,50,2,1134,17,66.70588235294117,0,0.0,1
11191,Graduation,Divorced,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,29,1,139,8,17.375,0,0.0,0
3120,Graduation,Together,38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,34,3,22,4,5.5,0,0.0,0
2525,PhD,Married,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,41,2,534,18,29.666666666666668,0,0.0,1
5396,Graduation,Married,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,27,2,1366,30,45.53333333333333,0,0.0,1
10489,Graduation,Married,92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,42,2,1778,23,77.30434782608695,2,0.3333333333333333,1
10240,Graduation,Together,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,66,2,1381,21,65.76190476190476,2,0.3333333333333333,1
4603,PhD,Married,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,55,3,656,21,31.238095238095237,0,0.0,1
5429,PhD,Married,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,67,3,183,10,18.3,0,0.0,0
9931,PhD,Married,7500.0,1,1,29,5,0,2,1,1,1,13,0,0,1,12,0,0,0,0,0,0,0,52,4,10,14,0.7142857142857143,0,0.0,0
10403,Graduation,Together,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,37,3,44,9,4.888888888888889,0,0.0,0
7629,Graduation,Married,22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,38,4,31,7,4.428571428571429,0,0.0,0
4690,Graduation,Married,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,62,3,586,21,27.904761904761905,0,0.0,0
3104,Graduation,Single,82332.0,0,0,89,830,59,965,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,54,1,2003,21,95.38095238095238,1,0.16666666666666666,1
5267,Graduation,Divorced,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,45,2,44,5,8.8,0,0.0,0
1241,2n Cycle,Married,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,31,3,51,6,8.5,0,0.0,0
1631,PhD,Together,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,50,2,1282,23,55.73913043478261,0,0.0,1
9298,PhD,Together,81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,68,2,1798,18,99.88888888888889,2,0.3333333333333333,1
10913,Master,Single,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,31,2,27,4,6.75,1,0.16666666666666666,0
3673,Graduation,Single,55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,44,2,779,26,29.96153846153846,0,0.0,1
4470,Master,Married,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,53,3,140,8,17.5,0,0.0,0
8553,Graduation,Married,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,50,4,42,6,7.0,0,0.0,0
8852,Graduation,Married,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,39,3,1080,28,38.57142857142857,0,0.0,1
948,Graduation,Single,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,44,2,41,8,5.125,0,0.0,0
10833,Graduation,Married,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,40,3,973,27,36.03703703703704,1,0.16666666666666666,1
9010,Master,Married,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,43,2,2346,23,102.0,3,0.5,1
9529,Graduation,Married,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,25,2,1627,22,73.95454545454545,1,0.16666666666666666,1
5735,Master,Single,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,24,1,2525,18,140.27777777777777,1,0.16666666666666666,1
1628,Graduation,Together,71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,44,2,960,17,56.470588235294116,0,0.0,1
1990,PhD,Single,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,41,1,1797,17,105.70588235294117,1,0.16666666666666666,1
2437,Graduation,Married,51012.0,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,26,2,1611,24,67.125,2,0.3333333333333333,1
5721,PhD,Married,84117.0,0,0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,59,2,1566,24,65.25,1,0.16666666666666666,1
2620,PhD,Married,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,41,3,23,4,5.75,0,0.0,0
55,Graduation,Together,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,52,3,597,22,27.136363636363637,0,0.0,0
5441,PhD,Widow,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,50,2,388,15,25.866666666666667,0,0.0,0
5680,2n Cycle,Married,35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,31,3,30,5,6.0,0,0.0,0
9120,Graduation,Single,66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,53,2,1065,19,56.05263157894737,0,0.0,1
6642,Graduation,Divorced,27215.0,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,54,4,102,11,9.272727272727273,0,0.0,0
5536,Graduation,Together,87771.0,0,1,61,1388,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,56,3,1853,20,92.65,4,0.6666666666666666,1
6634,Master,Divorced,33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,36,2,54,6,9.0,0,0.0,0
2429,Graduation,Divorced,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,61,2,1338,20,66.9,0,0.0,1
3732,Master,Married,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,60,3,860,27,31.85185185185185,0,0.0,1
2461,Master,Single,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,60,3,43,6,7.166666666666667,0,0.0,0
4475,PhD,Married,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,66,2,2440,25,97.6,0,0.0,1
2408,Graduation,Married,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,39,4,733,32,22.90625,0,0.0,0
1970,Master,Together,34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,47,3,103,7,14.714285714285714,0,0.0,0
5080,Graduation,Single,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,22,1,1258,17,74.0,0,0.0,1
5631,Graduation,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,24,1,692,18,38.44444444444444,0,0.0,1
11071,Graduation,Single,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,31,1,1923,16,120.1875,0,0.0,1
8086,Graduation,Married,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,56,4,55,7,7.857142857142857,0,0.0,0
6201,Graduation,Single,38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,37,3,49,7,7.0,0,0.0,0
531,PhD,Divorced,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,61,2,1662,33,50.36363636363637,0,0.0,1
75,2n Cycle,Together,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,33,2,467,15,31.133333333333333,0,0.0,0
6461,Master,Single,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,46,2,946,23,41.130434782608695,1,0.16666666666666666,1
10669,Graduation,Married,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,34,3,470,17,27.647058823529413,0,0.0,1
5718,Graduation,Married,80763.0,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,65,2,1415,23,61.52173913043478,2,0.3333333333333333,1
5534,Master,Married,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,40,3,224,10,22.4,1,0.16666666666666666,0
821,Master,Single,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,23,1,2077,22,94.4090909090909,0,0.0,1
4328,2n Cycle,Married,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,29,3,55,8,6.875,0,0.0,0
10711,Graduation,Married,69755.0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,70,2,894,22,40.63636363636363,0,0.0,1
1878,2n Cycle,Married,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,30,2,37,6,6.166666666666667,0,0.0,0
2878,PhD,Married,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,68,3,414,15,27.6,0,0.0,0
5181,Basic,Single,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,33,2,24,4,6.0,0,0.0,0
5316,Master,Together,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,39,2,84,7,12.0,0,0.0,0
5394,Basic,Single,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,36,3,38,10,3.8,0,0.0,0
1272,Master,Single,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,50,2,903,26,34.73076923076923,0,0.0,1
3602,Master,Married,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,57,3,195,11,17.727272727272727,0,0.0,0
9353,Graduation,Single,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,56,2,995,16,62.1875,1,0.16666666666666666,1
1994,Graduation,Married,51012.0,1,0,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,32,3,19,4,4.75,0,0.0,0
8805,Graduation,Single,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,55,2,371,17,21.823529411764707,0,0.0,0
3594,Master,Married,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,42,4,747,32,23.34375,0,0.0,0
7723,Graduation,Together,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,36,2,1440,21,68.57142857142857,0,0.0,1
10156,Graduation,Single,84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,40,2,1237,20,61.85,0,0.0,1
10250,Basic,Together,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,68,2,28,4,7.0,0,0.0,0
11051,PhD,Together,77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,59,4,661,23,28.73913043478261,0,0.0,0
11121,Graduation,Married,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,34,3,70,11,6.363636363636363,0,0.0,0
9750,PhD,Divorced,64325.0,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,54,2,1307,23,56.82608695652174,0,0.0,1
9635,Master,Married,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,32,2,129,8,16.125,0,0.0,0
2569,Graduation,Married,17323.0,0,0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,28,2,46,5,9.2,0,0.0,0
1834,Master,Single,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,37,2,67,6,11.166666666666666,0,0.0,0
1584,Graduation,Married,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,38,3,482,20,24.1,0,0.0,0
898,Graduation,Married,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,29,3,147,10,14.7,0,0.0,0
9576,PhD,Together,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,33,3,159,11,14.454545454545455,0,0.0,0
4351,Graduation,Divorced,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,60,3,55,5,11.0,1,0.16666666666666666,0
339,PhD,Married,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,43,3,496,18,27.555555555555557,1,0.16666666666666666,0
4120,2n Cycle,Single,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,40,2,369,13,28.384615384615383,0,0.0,0
11025,Graduation,Married,36443.0,1,1,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,54,4,138,11,12.545454545454545,0,0.0,0
7444,Master,Married,42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,46,4,30,6,5.0,0,0.0,0
7224,Graduation,Married,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,38,4,31,6,5.166666666666667,0,0.0,0
10102,Graduation,Widow,79946.0,0,0,19,395,180,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,49,1,1475,22,67.04545454545455,0,0.0,1
7574,PhD,Together,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,36,3,41,6,6.833333333333333,0,0.0,0
5221,Graduation,Married,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,58,3,879,26,33.80769230769231,1,0.16666666666666666,1
10951,Graduation,Married,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,47,3,306,14,21.857142857142858,1,0.16666666666666666,0
850,Graduation,Single,70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,47,2,757,22,34.40909090909091,0,0.0,1
2256,Master,Married,27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,42,4,21,6,3.5,0,0.0,0
3025,Graduation,Single,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,57,2,306,15,20.4,0,0.0,0
8581,Master,Married,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,44,4,751,29,25.896551724137932,0,0.0,0
4487,Master,Single,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,46,2,95,7,13.571428571428571,0,0.0,0
5512,Master,Married,55842.0,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,38,3,518,17,30.470588235294116,0,0.0,0
1577,Graduation,Married,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,69,2,1736,15,115.73333333333333,1,0.16666666666666666,1
9460,Graduation,Married,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,52,2,162,8,20.25,0,0.0,0
8318,Graduation,Together,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,36,2,1738,19,91.47368421052632,1,0.16666666666666666,1
10242,PhD,Together,47472.0,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,49,4,75,8,9.375,0,0.0,0
10643,PhD,Single,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,28,1,653,20,32.65,0,0.0,1
7128,PhD,Single,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,38,3,15,4,3.75,0,0.0,0
7042,Graduation,Married,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,32,2,66,6,11.0,0,0.0,0
9493,PhD,Single,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,35,1,1808,18,100.44444444444444,2,0.3333333333333333,1
9481,Graduation,Married,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,39,3,68,11,6.181818181818182,0,0.0,0
8952,Master,Married,65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,62,3,859,23,37.34782608695652,0,0.0,1
2516,2n Cycle,Married,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,46,4,78,7,11.142857142857142,0,0.0,0
8162,Master,Together,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,59,2,26,5,5.2,0,0.0,0
8690,Graduation,Married,86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,53,2,1385,23,60.21739130434783,0,0.0,1
521,Graduation,Together,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,30,3,581,18,32.27777777777778,0,0.0,0
1232,PhD,Together,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,33,2,1244,17,73.17647058823529,0,0.0,1
3129,Graduation,Married,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,32,3,45,6,7.5,0,0.0,0
8523,Graduation,Married,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,47,3,60,10,6.0,0,0.0,0
3083,Graduation,Married,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,41,4,373,18,20.72222222222222,0,0.0,0
2926,Master,Together,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,63,3,1374,23,59.73913043478261,2,0.3333333333333333,1
9999,Graduation,Together,75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,50,2,1040,23,45.21739130434783,0,0.0,1
5294,Graduation,Single,18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,26,2,57,10,5.7,0,0.0,0
5959,Graduation,Single,35893.0,1,1,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,47,3,199,15,13.266666666666667,0,0.0,0
433,Master,OTROS,61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,57,3,632,23,27.47826086956522,0,0.0,0
4138,Graduation,Single,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,53,2,899,23,39.08695652173913,1,0.16666666666666666,1
7143,2n Cycle,Together,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,60,3,820,26,31.53846153846154,0,0.0,1
